Epsilon,Unnamed: 1,Epsilon Adjusted
0.0575621316352527,,1.0
1.0,,1.0
0.3081207423577092,,1.0
0.547145292865604,,1.0
0.4979113337451936,,1.0
1.0,,1.0
1.0,,1.0
0.733431734013418,,1.0
1.0,,1.0
0.6361031630861225,,1.0
1.0,,1.0
0.9790956715147942,,1.0
1.0,,1.0
0.4723807484883683,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.4646253857104491,,1.0
1.0,,1.0
0.7327879661950605,,1.0
1.0,,1.0
0.3919612146688945,,1.0
0.9476611202054724,,1.0
1.0,,1.0
0.2948398611223027,,1.0
0.7570118635788072,,1.0
0.340887764056348,,1.0
0.149014059844169,,1.0
1.0,,1.0
0.3028574260547487,,1.0
0.5474936033689506,,1.0
0.6095075488618539,,1.0
0.5040040780646662,,1.0
0.4800758995450133,,1.0
1.0,,1.0
1.0,,1.0
0.677968395624849,,1.0
1.0,,1.0
0.602624565683703,,1.0
0.4451582840542507,,1.0
0.3048551289804359,,1.0
1.0,,1.0
0.4833459914851267,,1.0
0.7266369129821165,,1.0
1.0,,1.0
1.0,,1.0
0.6068563813407611,,1.0
0.4142887324502414,,1.0
0.4368484429633745,,1.0
1.0,,1.0
0.3545728252343336,,1.0
0.1196758041981272,,1.0
1.0,,1.0
1.0,,1.0
0.7164398312155332,,1.0
0.5570676790082439,,1.0
0.5646243110870828,,1.0
0.3641697081029486,,1.0
0.076255822953239,,1.0
0.6353035200178382,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.502902719230594,,1.0
0.5640603346906757,,1.0
0.5114226280857636,,1.0
0.1933279230399643,,1.0
0.6706710808266241,,1.0
0.5033587522947865,,1.0
0.3982838155978456,,1.0
0.5223243877399039,,1.0
0.6529802458348464,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.6409006126777137,,1.0
1.0,,1.0
0.9456073843661856,,1.0
0.1796942357779576,,1.0
1.0,,1.0
0.6523171975345989,,1.0
0.2715157135789098,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.8179326502041002,,1.0
0.3559672556249407,,1.0
1.0,,1.0
0.9588034059987096,,1.0
0.3577103172510346,,1.0
0.2855438390779362,,1.0
1.0,,1.0
1.0,,1.0
0.4162307654137872,,1.0
1.0,,1.0
0.2919896944946784,,1.0
1.0,,1.0
0.5286831661116084,,1.0
0.6264824562945779,,1.0
0.411051002144478,,1.0
1.0,,1.0
0.6980550953055858,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.6975649977672976,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.6518176339672851,,1.0
0.2129589427257248,,1.0
1.0,,1.0
0.6808977113812879,,1.0
1.0,,1.0
1.0,,1.0
0.4160300167026026,,1.0
0.4744622281867146,,1.0
0.6217861252265985,,1.0
1.0,,1.0
0.789085526284422,,1.0
0.3555772675416144,,1.0
1.0,,1.0
0.5497471915328784,,1.0
0.7650214447987272,,1.0
1.0,,1.0
1.0,,1.0
0.7340076144377661,,1.0
1.0,,1.0
1.0,,1.0
0.4118104641754588,,1.0
0.5393113183337871,,1.0
0.9998271549392412,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.5903905831926068,,1.0
0.5338733549389911,,1.0
0.6673705790130426,,1.0
0.2832662915284973,,1.0
0.962182895254959,,1.0
1.0,,1.0
0.2517928781598807,,1.0
1.0,,1.0
0.7882270875235351,,1.0
0.3972929686077677,,1.0
1.0,,1.0
0.4102637207164616,,1.0
0.5263163886892906,,1.0
1.0,,1.0
0.7250838894051894,,1.0
1.0,,1.0
0.4297118867082476,,1.0
1.0,,1.0
0.96923324500396,,1.0
0.4033339836549677,,1.0
1.0,,1.0
0.485387824965596,,1.0
1.0,,1.0
0.695811104343553,,1.0
0.5241310309590153,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.3051365092821992,,1.0
0.5644438073742599,,1.0
1.0,,1.0
0.3972316320850608,,1.0
0.7094212507365953,,1.0
0.4506337285764276,,1.0
1.0,,1.0
1.0,,1.0
0.2700761436771126,,1.0
0.5737908074715509,,1.0
0.992355784045929,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.9466701671659684,,1.0
1.0,,1.0
1.0,,1.0
0.5475276277043859,,1.0
1.0,,1.0
0.6460157534455074,,1.0
0.5107347679577721,,1.0
0.7878439002235881,,1.0
0.1432280327840412,,1.0
0.4878823674131141,,1.0
1.0,,1.0
0.7103346094264342,,1.0
0.7116990985569729,,1.0
1.0,,1.0
1.0,,1.0
0.6919297031021131,,1.0
0.4380452246643297,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.7165411389316387,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.3922791450142098,,1.0
0.6760378447979116,,1.0
1.0,,1.0
0.625608360906761,,1.0
1.0,,1.0
0.4445894900889335,,1.0
0.2158568227691052,,1.0
1.0,,1.0
0.3778209203546913,,1.0
0.3882693965810487,,1.0
0.221725366898624,,1.0
1.0,,1.0
1.0,,1.0
0.3715331730980712,,1.0
1.0,,1.0
0.2537102033795816,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.5302878102707259,,1.0
0.2566723185957794,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.7228181734851945,,1.0
0.6219100629078852,,1.0
1.0,,1.0
0.448002038341268,,1.0
0.6745742510149767,,1.0
0.2828198632555288,,1.0
0.3249716457049064,,1.0
1.0,,1.0
1.0,,1.0
0.4997779147179132,,1.0
0.5614610018913854,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.3813937955387855,,1.0
0.3031767980555119,,1.0
0.3898505912240318,,1.0
0.2848271684529013,,1.0
0.5748292903180166,,1.0
0.4752161049911635,,1.0
0.563326630885701,,1.0
1.0,,1.0
0.3061821349145176,,1.0
0.553746529419031,,1.0
1.0,,1.0
0.2250117703054855,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.3545227422389039,,1.0
0.5336290582908021,,1.0
0.4947088971934719,,1.0
1.0,,1.0
0.3441881572830253,,1.0
1.0,,1.0
0.5298519840045177,,1.0
0.421278738790746,,1.0
0.4731707701789987,,1.0
0.438179248181238,,1.0
1.0,,1.0
0.6333022217568476,,1.0
0.5078950161289246,,1.0
0.6475692127944965,,1.0
0.615888417395843,,1.0
1.0,,1.0
1.0,,1.0
0.3104807751892323,,1.0
1.0,,1.0
0.7518791762349204,,1.0
0.6446041605529487,,1.0
1.0,,1.0
0.9588742904008876,,1.0
0.4323235838128849,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.9680770390200484,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.4257036335681517,,1.0
0.7019832085636845,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.2855658341386881,,1.0
0.601343437213352,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.3488576267648326,,1.0
0.4829344660128864,,1.0
0.6451181480158709,,1.0
0.6555918918511037,,1.0
1.0,,1.0
0.4594071513781445,,1.0
0.2926055072871993,,1.0
1.0,,1.0
1.0,,1.0
0.6622794487744706,,1.0
0.3528276842017256,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.4426752916631127,,1.0
0.3348710882082351,,1.0
1.0,,1.0
0.4228757057653199,,1.0
0.4358290278656306,,1.0
0.5234174476044159,,1.0
0.5545032715235245,,1.0
1.0,,1.0
0.3766253471521764,,1.0
1.0,,1.0
1.0,,1.0
0.7573809078814264,,1.0
0.5433026176816623,,1.0
0.7570919871134044,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.5190675231952183,,1.0
0.6383256601391205,,1.0
0.4936071681752848,,1.0
0.6768971252876105,,1.0
1.0,,1.0
0.744958953791144,,1.0
0.6529331238187134,,1.0
1.0,,1.0
0.6452631894684319,,1.0
1.0,,1.0
1.0,,1.0
0.1907909032218698,,1.0
1.0,,1.0
0.0349593893573943,,1.0
1.0,,1.0
0.6563325305488825,,1.0
0.5284281122729004,,1.0
1.0,,1.0
1.0,,1.0
0.5029535075451607,,1.0
1.0,,1.0
1.0,,1.0
0.5693592712817057,,1.0
0.681912298351208,,1.0
1.0,,1.0
0.5065897771763356,,1.0
0.5086150614788585,,1.0
1.0,,1.0
0.2587533113850314,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.7545817819223927,,1.0
0.0966968761877411,,1.0
1.0,,1.0
1.0,,1.0
0.4815407915891398,,1.0
0.7215990799474775,,1.0
0.6679181486934729,,1.0
1.0,,1.0
0.401308282864857,,1.0
1.0,,1.0
0.2371177238315479,,1.0
1.0,,1.0
0.9880489225536668,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.5662694951342931,,1.0
0.5341627022077696,,1.0
1.0,,1.0
0.5687121271582978,,1.0
1.0,,1.0
0.3830045507726007,,1.0
0.6497397413396863,,1.0
0.4816145172644356,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.6319426295179685,,1.0
0.4730443941587172,,1.0
0.2918748062266008,,1.0
1.0,,1.0
0.037240500749007,,1.0
0.534026985290446,,1.0
0.4364889960770265,,1.0
0.5339400494022376,,1.0
1.0,,1.0
1.0,,1.0
0.5932610542578278,,1.0
0.449291716270809,,1.0
1.0,,1.0
0.6101379964451364,,1.0
1.0,,1.0
1.0,,1.0
0.3670327617791514,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.5858198810793811,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.654897303218487,,1.0
0.2131629795897522,,1.0
0.6393842349913518,,1.0
0.7394097401932543,,1.0
0.595278175826162,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.5524671406351407,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.5606788841609359,,1.0
1.0,,1.0
1.0,,1.0
0.7006878777044041,,1.0
0.3573202973524231,,1.0
0.6630062447544561,,1.0
1.0,,1.0
1.0,,1.0
0.5554791398494265,,1.0
0.1797266767568013,,1.0
0.6101778746428874,,1.0
1.0,,1.0
0.3298996898545706,,1.0
1.0,,1.0
0.6822862486722359,,1.0
1.0,,1.0
0.2727174577679748,,1.0
0.147172202275263,,1.0
0.5539401262197818,,1.0
0.1988912948876011,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.5697875986525526,,1.0
1.0,,1.0
0.475026971954524,,1.0
0.2559616990631438,,1.0
0.5550416875558271,,1.0
0.9839877867606344,,1.0
0.6691243855582532,,1.0
1.0,,1.0
0.6488874896271382,,1.0
0.6797096754856173,,1.0
1.0,,1.0
0.7645770037952381,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.6484676566173496,,1.0
1.0,,1.0
1.0,,1.0
0.5360755317853371,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.3223058415690213,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.7014171359217527,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.4448150182979113,,1.0
0.2184268496865031,,1.0
1.0,,1.0
0.4632125244288174,,1.0
1.0,,1.0
1.0,,1.0
0.2718257910687179,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.6273220114667369,,1.0
0.984457642664345,,1.0
0.5460581845284059,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.2565892231113557,,1.0
0.080018899624816,,1.0
0.6246203485192574,,1.0
1.0,,1.0
0.7047938550485051,,1.0
0.5731285183388427,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.0998168535707746,,1.0
1.0,,1.0
0.3815900098033858,,1.0
1.0,,1.0
0.6975871837273997,,1.0
0.4629162289837341,,1.0
0.9959156324418904,,1.0
0.2223409900899603,,1.0
0.5032505091872549,,1.0
0.5245264552355787,,1.0
0.6666145724802822,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.428586931979918,,1.0
1.0,,1.0
0.562579672322569,,1.0
0.3700024983374785,,1.0
0.4834915924023871,,1.0
1.0,,1.0
1.0,,1.0
0.5931463328999337,,1.0
0.7380190521207001,,1.0
1.0,,1.0
1.0,,1.0
0.6644465034355105,,1.0
0.7309533960082459,,1.0
0.669846388136293,,1.0
0.5229188980610294,,1.0
0.3747218838541468,,1.0
1.0,,1.0
0.4840743537246431,,1.0
0.5307922258185195,,1.0
0.443273412106595,,1.0
0.4447551862368945,,1.0
0.5112649484046845,,1.0
0.4339424789342068,,1.0
0.1713405789408585,,1.0
0.3323543383189556,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.3606682592966559,,1.0
1.0,,1.0
0.5959971791899052,,1.0
1.0,,1.0
1.0,,1.0
0.2083331635469268,,1.0
0.2204327774319651,,1.0
1.0,,1.0
0.7281877674599998,,1.0
0.4562852311895054,,1.0
1.0,,1.0
0.7041199201129387,,1.0
1.0,,1.0
0.6694206457292851,,1.0
0.331345971237146,,1.0
0.5883586664361429,,1.0
1.0,,1.0
0.2970931635640003,,1.0
0.642797883317575,,1.0
0.4825083758935369,,1.0
1.0,,1.0
1.0,,1.0
0.6424128809131857,,1.0
1.0,,1.0
0.4463514379788838,,1.0
0.3628508953415692,,1.0
0.4923513260903719,,1.0
0.7676702496779106,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.6499497768404637,,1.0
0.4543167849972544,,1.0
1.0,,1.0
1.0,,1.0
0.4616543267096499,,1.0
0.5867435834099113,,1.0
0.7213291932746161,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.1379850763296448,,1.0
0.9850214019504386,,1.0
1.0,,1.0
0.43000836936482,,1.0
0.12329716576104,,1.0
0.4071482012418772,,1.0
0.670262291375249,,1.0
0.6382320034368164,,1.0
1.0,,1.0
0.3495200177002884,,1.0
1.0,,1.0
0.6209211256417193,,1.0
1.0,,1.0
1.0,,1.0
0.5614920284566953,,1.0
0.6601498842567205,,1.0
0.7262088414593857,,1.0
1.0,,1.0
0.5904893363791186,,1.0
1.0,,1.0
1.0,,1.0
0.6990414859536281,,1.0
1.0,,1.0
0.2507788457079212,,1.0
0.6790938627562656,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.9548005935925918,,1.0
0.7636520868661602,,1.0
1.0,,1.0
0.3873387691202101,,1.0
1.0,,1.0
1.0,,1.0
0.6115331455166222,,1.0
1.0,,1.0
1.0,,1.0
0.807561171761235,,1.0
1.0,,1.0
0.5181255583969949,,1.0
0.5672881949071289,,1.0
0.6524600720054287,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.7519709363100788,,1.0
0.6552176287605515,,1.0
0.4756149497674459,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.372486822717869,,1.0
1.0,,1.0
0.5814227757141789,,1.0
0.531954689776961,,1.0
1.0,,1.0
0.149754048045401,,1.0
0.6199168456219534,,1.0
0.6636953607884922,,1.0
0.1985263745295013,,1.0
0.2811762905348548,,1.0
0.4226344492266461,,1.0
0.2430403428632388,,1.0
1.0,,1.0
0.2132244842043537,,1.0
0.9475213322904652,,1.0
0.5203229889927983,,1.0
0.3572119102871537,,1.0
1.0,,1.0
1.0,,1.0
0.4459635897237626,,1.0
0.600359294974095,,1.0
1.0,,1.0
1.0,,1.0
0.1915373739385317,,1.0
0.6788352387831653,,1.0
0.4875973142396483,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.9490531430699494,,1.0
1.0,,1.0
0.5243331311975801,,1.0
1.0,,1.0
1.0,,1.0
0.9791296560448342,,1.0
0.4693651937045893,,1.0
1.0,,1.0
0.5793696308038556,,1.0
0.4814215475108935,,1.0
1.0,,1.0
0.5457211675892198,,1.0
0.9903749308215424,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.5077511515877873,,1.0
0.2779693972751512,,1.0
0.3066047612349429,,1.0
0.5268351628140033,,1.0
0.5073468487054361,,1.0
1.0,,1.0
1.0,,1.0
0.6728190073876318,,1.0
1.0,,1.0
0.3088976880539544,,1.0
1.0,,1.0
0.706233947844534,,1.0
1.0,,1.0
0.106543289916901,,1.0
0.4371571373171398,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.590880623614256,,1.0
0.3883747809616993,,1.0
1.0,,1.0
0.2140457736771487,,1.0
1.0,,1.0
0.7211063401700556,,1.0
0.2148717470679541,,1.0
0.3727729956759207,,1.0
1.0,,1.0
0.4611797660579206,,1.0
1.0,,1.0
1.0,,1.0
0.6838459472290488,,1.0
0.2624478556864846,,1.0
1.0,,1.0
0.1264284573990585,,1.0
0.4003756213775686,,1.0
1.0,,1.0
0.7279132067215166,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.426427866134993,,1.0
0.4277817992019107,,1.0
0.3509606368825634,,1.0
1.0,,1.0
0.2256626490287368,,1.0
0.6314692268645982,,1.0
0.9805387824511608,,1.0
1.0,,1.0
0.2265961228885703,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.7919414574678907,,1.0
1.0,,1.0
0.7167722245394464,,1.0
1.0,,1.0
1.0,,1.0
0.2269805143797643,,1.0
1.0,,1.0
0.6461956165802204,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.9803937555607424,,1.0
1.0,,1.0
0.6035651950927952,,1.0
0.7336529958044699,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.3530838603050344,,1.0
1.0,,1.0
1.0,,1.0
0.5466024443024723,,1.0
0.6105944837448515,,1.0
0.6981958794388264,,1.0
0.4795680846866401,,1.0
1.0,,1.0
1.0,,1.0
0.6040398401371279,,1.0
0.6081812216122932,,1.0
0.4979096253644151,,1.0
0.631967171698309,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.524676073685916,,1.0
0.2697993228024997,,1.0
1.0,,1.0
1.0,,1.0
0.6403264428092985,,1.0
0.681151846429723,,1.0
0.5547862453080916,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.7377931834764686,,1.0
0.6584061279446092,,1.0
0.6173645599987504,,1.0
0.233183571189717,,1.0
0.386788392929681,,1.0
1.0,,1.0
0.345281475096972,,1.0
0.2461762532461241,,1.0
0.6275007907471147,,1.0
0.2026197105805944,,1.0
0.2596713214566077,,1.0
1.0,,1.0
0.4316039900124878,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.6704870678348136,,1.0
0.469063889966566,,1.0
0.6981245005911397,,1.0
1.0,,1.0
0.5659966941247198,,1.0
0.369188902505944,,1.0
1.0,,1.0
0.3809819566662816,,1.0
1.0,,1.0
1.0,,1.0
0.9892011057755232,,1.0
0.3457313020043377,,1.0
1.0,,1.0
1.0,,1.0
0.3503865144921529,,1.0
0.4261844890309675,,1.0
1.0,,1.0
1.0,,1.0
0.3881062833246306,,1.0
0.0869598434032917,,1.0
1.0,,1.0
0.2923866032540083,,1.0
0.5606871176658113,,1.0
1.0,,1.0
0.675769375262858,,1.0
0.706583023666253,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.5205120357756184,,1.0
0.6422590716715747,,1.0
0.8149827184011615,,1.0
0.9969326887785046,,1.0
1.0,,1.0
0.1899754116310701,,1.0
0.6357483208022477,,1.0
0.1437953710312368,,1.0
0.0947396701540976,,1.0
0.5819594974776688,,1.0
1.0,,1.0
0.9587321131560088,,1.0
0.5991568877446771,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.3713435709631694,,1.0
0.3908270312589332,,1.0
1.0,,1.0
0.2848123888309959,,1.0
0.4084942009961175,,1.0
1.0,,1.0
1.0,,1.0
0.6310132344504698,,1.0
0.6021463461784291,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.4057515651542776,,1.0
1.0,,1.0
0.3148304341005699,,1.0
0.4257861331807999,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.7145746956335175,,1.0
1.0,,1.0
0.3150173819340174,,1.0
1.0,,1.0
0.6779069266120271,,1.0
1.0,,1.0
0.4791373280281266,,1.0
0.5608114473442228,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.5453326855463122,,1.0
0.5344716411994732,,1.0
0.5389010878043996,,1.0
0.4726681839567725,,1.0
0.666122925968148,,1.0
1.0,,1.0
0.4039778580203371,,1.0
0.5548778841240815,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.2683139728044116,,1.0
0.5440866108576669,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.3402036721600673,,1.0
0.5893217255190296,,1.0
0.5187060823508871,,1.0
0.4771234039600444,,1.0
1.0,,1.0
0.3824377074155216,,1.0
1.0,,1.0
1.0,,1.0
0.7525080247077806,,1.0
0.3211322962762653,,1.0
1.0,,1.0
0.4315915031821541,,1.0
0.2899770655474117,,1.0
0.680909451487874,,1.0
1.0,,1.0
0.6665367284082283,,1.0
1.0,,1.0
1.0,,1.0
0.6525788701528822,,1.0
0.3930538265999931,,1.0
0.6690182639472572,,1.0
0.7697628963600643,,1.0
0.139511391024469,,1.0
0.6110671892223735,,1.0
0.8055077747344167,,1.0
0.971895867520154,,1.0
0.5101719659071964,,1.0
1.0,,1.0
0.2606211685852714,,1.0
0.2203868964401067,,1.0
1.0,,1.0
1.0,,1.0
0.3008415346029428,,1.0
0.3371742883358041,,1.0
0.1642750190058672,,1.0
0.4498009935922078,,1.0
0.0653535485002143,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.3879528068058055,,1.0
1.0,,1.0
0.4246819157435212,,1.0
1.0,,1.0
0.2216656557495327,,1.0
1.0,,1.0
1.0,,1.0
0.4255987156239743,,1.0
0.7151991895320285,,1.0
0.694185671699995,,1.0
0.615420710856978,,1.0
0.5327055706628006,,1.0
1.0,,1.0
0.5065608287133562,,1.0
1.0,,1.0
0.4222760820221595,,1.0
0.3192608635826969,,1.0
0.5522011905593853,,1.0
0.2925340347733075,,1.0
0.6437808770741797,,1.0
0.4042437014413614,,1.0
1.0,,1.0
0.6318249005439751,,1.0
0.5009986813845593,,1.0
1.0,,1.0
0.5098183798788333,,1.0
0.4790312069759913,,1.0
1.0,,1.0
0.6738151370601747,,1.0
1.0,,1.0
0.7892410234783688,,1.0
1.0,,1.0
0.6081450374162888,,1.0
1.0,,1.0
1.0,,1.0
0.5565076060221913,,1.0
0.1806031503332172,,1.0
1.0,,1.0
1.0,,1.0
0.5693883338925408,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.4162049941977289,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.427507719087938,,1.0
1.0,,1.0
0.3552911226801224,,1.0
0.2270109122030173,,1.0
1.0,,1.0
1.0,,1.0
0.6016129567855262,,1.0
0.1694474972638842,,1.0
0.2896974513739619,,1.0
1.0,,1.0
0.6979160898173281,,1.0
1.0,,1.0
0.6817142865817594,,1.0
1.0,,1.0
0.4512152892005599,,1.0
0.4612959197508263,,1.0
1.0,,1.0
0.9640874305277676,,1.0
1.0,,1.0
0.5648430638562605,,1.0
0.9590313230796256,,1.0
1.0,,1.0
1.0,,1.0
0.9588440251473278,,1.0
0.5722049627430945,,1.0
0.4513697266555063,,1.0
0.6379989404271468,,1.0
0.5249266479181885,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.2479483863728916,,1.0
0.3872859154462423,,1.0
0.4071422737411401,,1.0
0.6368588719267866,,1.0
0.7205659841688601,,1.0
0.0117562896625955,,1.0
1.0,,1.0
1.0,,1.0
0.5366831623946106,,1.0
1.0,,1.0
1.0,,1.0
0.6606296033245606,,1.0
0.2774398364508312,,1.0
1.0,,1.0
0.52585497225173,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.2853776260788985,,1.0
0.7285863687287534,,1.0
0.3537065740207148,,1.0
0.5691918125873758,,1.0
0.3611481759147366,,1.0
0.7715311713572522,,1.0
0.130200389021813,,1.0
1.0,,1.0
0.7018321884104448,,1.0
0.9617003210391954,,1.0
0.0967623179125762,,1.0
0.9515776322041524,,1.0
0.5632107549044669,,1.0
0.1267397737654718,,1.0
0.1531753994137686,,1.0
0.6111012748112796,,1.0
0.482815884610523,,1.0
1.0,,1.0
0.083289021493112,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.4229015284479653,,1.0
0.6109486037460661,,1.0
1.0,,1.0
1.0,,1.0
0.7700012955075017,,1.0
0.3125320677830028,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.5904044270146069,,1.0
1.0,,1.0
0.5653131349435734,,1.0
0.3193942002774077,,1.0
0.6399992132079299,,1.0
0.5594948350773808,,1.0
1.0,,1.0
1.0,,1.0
0.956207380754692,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.2466938527421837,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.5808714948221961,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.6038363420123135,,1.0
0.6615852186222898,,1.0
0.672574866304146,,1.0
1.0,,1.0
1.0,,1.0
0.2856750170106711,,1.0
0.1033852500279308,,1.0
0.5555087592789859,,1.0
0.1894768799969784,,1.0
0.1421614862014536,,1.0
0.6244295322941361,,1.0
1.0,,1.0
0.3118060334914366,,1.0
1.0,,1.0
0.5479035727477991,,1.0
1.0,,1.0
0.996437582101278,,1.0
1.0,,1.0
0.5597538936948042,,1.0
0.3900586379978802,,1.0
0.405780530121914,,1.0
0.566222588648762,,1.0
0.3037435845323624,,1.0
0.7749162274190236,,1.0
0.4915442126703143,,1.0
0.6768837300003803,,1.0
0.9579879560361216,,1.0
0.4379686601091619,,1.0
1.0,,1.0
1.0,,1.0
0.2457300770200343,,1.0
0.4435962659724169,,1.0
1.0,,1.0
0.3679942642460872,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.2362047215456877,,1.0
0.2726194959162323,,1.0
1.0,,1.0
1.0,,1.0
0.2468849655301281,,1.0
0.6627956660331717,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.3111348873708683,,1.0
0.7052980655954443,,1.0
0.2847421092651401,,1.0
1.0,,1.0
0.6236111704129791,,1.0
1.0,,1.0
0.5286492419183847,,1.0
0.5001624761822032,,1.0
0.5671860322874832,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.5655395368193467,,1.0
0.2374308267080443,,1.0
1.0,,1.0
0.292910175701171,,1.0
0.4331054090782085,,1.0
0.6252521626355958,,1.0
1.0,,1.0
0.680001485668703,,1.0
0.6681829222536855,,1.0
1.0,,1.0
0.3884393643829955,,1.0
1.0,,1.0
0.6747654925505262,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.4733241306351287,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.5181998220800967,,1.0
0.5563809920655267,,1.0
0.4581085033292972,,1.0
1.0,,1.0
1.0,,1.0
